epoch,train_heatmap_loss,train_tier_a,train_peak_log1p,train_valley_log1p,val_heatmap_loss,val_tier_a,val_peak_log1p,val_valley_log1p
1025,0.18950839340686798,0.18950839340686798,0.0,0.0,0.006281497412698066,0.006281497412698066,0.0,0.0
1050,0.18149831891059875,0.18149831891059875,0.0,0.0,0.004863929615772151,0.004863929615772151,0.0,0.0
1075,0.1936977505683899,0.1936977505683899,0.0,0.0,0.005051305771191069,0.005051305771191069,0.0,0.0
1100,0.17995721101760864,0.17995721101760864,0.0,0.0,0.005207674159727832,0.005207674159727832,0.0,0.0
1125,0.19446250796318054,0.19446250796318054,0.0,0.0,0.005119513488434097,0.005119513488434097,0.0,0.0
1150,0.17178235948085785,0.17178235948085785,0.0,0.0,0.004327893786211597,0.004327893786211597,0.0,0.0
1175,0.18942759931087494,0.18942759931087494,0.0,0.0,0.006335830026643073,0.006335830026643073,0.0,0.0
1200,0.17052172124385834,0.17052172124385834,0.0,0.0,0.004301828207408494,0.004301828207408494,0.0,0.0
1225,0.1733555793762207,0.1733555793762207,0.0,0.0,0.003799811828921133,0.003799811828921133,0.0,0.0
1250,0.16976521909236908,0.16976521909236908,0.0,0.0,0.0060137172487187895,0.0060137172487187895,0.0,0.0
1255,0.160663902759552,0.160663902759552,0.0,0.0,0.00428485244195512,0.00428485244195512,0.0,0.0
1260,0.1791463941335678,0.1791463941335678,0.0,0.0,0.0042283576031393825,0.0042283576031393825,0.0,0.0
1265,0.18133485317230225,0.18133485317230225,0.0,0.0,0.0037727105787935407,0.0037727105787935407,0.0,0.0
1270,0.18083122372627258,0.18083122372627258,0.0,0.0,0.005439968296187989,0.005439968296187989,0.0,0.0
1275,0.18695294857025146,0.18695294857025146,0.0,0.0,0.0039015413460103754,0.0039015413460103754,0.0,0.0
1270,0.18558059632778168,0.18558059632778168,0.0,0.0,0.0042400683751924245,0.0042400683751924245,0.0,0.0
1275,0.19684343039989471,0.19684343039989471,0.0,0.0,0.0036698119199656425,0.0036698119199656425,0.0,0.0
1280,0.15406650304794312,0.15406650304794312,0.0,0.0,0.0036626809187471233,0.0036626809187471233,0.0,0.0
1285,0.18264517188072205,0.18264517188072205,0.0,0.0,0.0036134844239642644,0.0036134844239642644,0.0,0.0
1275,0.19429300725460052,0.19429300725460052,0.0,0.0,0.004985762448941774,0.004985762448941774,0.0,0.0
1280,0.1806349903345108,0.1806349903345108,0.0,0.0,0.009535869749936652,0.009535869749936652,0.0,0.0
1285,0.17817379534244537,0.17817379534244537,0.0,0.0,0.003608276011382646,0.003608276011382646,0.0,0.0
1290,0.1687103509902954,0.1687103509902954,0.0,0.0,0.003653532506382846,0.003653532506382846,0.0,0.0
1280,0.7199634909629822,0.7199634909629822,0.0,0.0,0.02104316219845985,0.02104316219845985,0.0,0.0
1285,0.7108203172683716,0.7108203172683716,0.0,0.0,0.036931533754823054,0.036931533754823054,0.0,0.0
1290,0.7041310667991638,0.7041310667991638,0.0,0.0,0.03657030679602572,0.03657030679602572,0.0,0.0
1295,0.6827709078788757,0.6827709078788757,0.0,0.0,0.05471557908235712,0.05471557908235712,0.0,0.0
1300,0.6749485731124878,0.6749485731124878,0.0,0.0,0.05008732322999772,0.05008732322999772,0.0,0.0
1290,0.2817777395248413,0.2817777395248413,0.0,0.0,0.0042119347866862375,0.0042119347866862375,0.0,0.0
1295,0.2725229561328888,0.2725229561328888,0.0,0.0,0.003838824908784095,0.003838824908784095,0.0,0.0
