candidate_id,mhz,k,badness,quality_score,uncertainty,p99_var,peak_loc_spread_px,pred_p99_mean,selected_reason
3371,510.0,7,53.20415216548688,-53.20415216548688,53.20415216548688,13.798145855111644,39.40600631037524,14.363287130991617,worst_uncertainty_stratified_mhz
3461,510.0,7,53.151124817011336,-53.151124817011336,53.151124817011336,21.14765278314879,32.00347203386255,14.08564043045044,worst_uncertainty_stratified_mhz
3993,510.0,7,53.11226743965758,-53.11226743965758,53.11226743965758,13.706261129282339,39.40600631037524,16.70163043340047,worst_uncertainty_stratified_mhz
3732,250.0,7,53.08225940528705,-53.08225940528705,53.08225940528705,10.111662222769072,42.97059718251798,5.507686952749888,worst_uncertainty_stratified_mhz
3428,200.0,7,53.06491477262642,-53.06491477262642,53.06491477262642,15.93152159493676,37.13339317768966,6.548885941505432,worst_uncertainty_stratified_mhz
3586,510.0,7,52.83646403407346,-52.83646403407346,52.83646403407346,21.103200728828597,31.73326330524486,14.791762351989746,worst_uncertainty_stratified_mhz
3938,510.0,7,52.74436315741588,-52.74436315741588,52.74436315741588,13.759679555319584,38.9846836020963,18.332462787628174,worst_uncertainty_stratified_mhz
4750,90.0,8,44.96894412473386,-44.96894412473386,44.96894412473386,1.9983469422158844,42.97059718251798,5.713932275772095,worst_uncertainty_stratified_mhz
4121,90.0,8,44.5635496743199,-44.5635496743199,44.5635496743199,1.5929524918019273,42.97059718251798,5.452313264211019,worst_uncertainty_stratified_mhz
4195,100.0,8,40.86987365833502,-40.86987365833502,40.86987365833502,1.8040460222937027,39.06582763604131,5.0599391857783,worst_uncertainty_stratified_mhz
4239,200.0,8,101.68504950801614,-101.68504950801614,101.68504950801614,64.24138812484237,37.44366138317376,8.625271360079447,worst_uncertainty_stratified_mhz
4056,265.0,8,49.33965626438365,-49.33965626438365,49.33965626438365,6.6085850814090215,42.731071182974624,8.408557097117106,worst_uncertainty_stratified_mhz
4044,265.0,8,47.736994088916695,-47.736994088916695,47.736994088916695,6.235655422421714,41.50133866649498,7.666435082753499,worst_uncertainty_stratified_mhz
4697,435.0,8,49.181660064214995,-49.181660064214995,49.181660064214995,8.46311392121033,40.718546143004666,4.763640443483989,worst_uncertainty_stratified_mhz
4654,435.0,8,46.02772669969187,-46.02772669969187,46.02772669969187,1.8321386845969683,44.1955880150949,3.7439406315485635,worst_uncertainty_stratified_mhz
4734,510.0,8,71.74390986852418,-71.74390986852418,71.74390986852418,32.402102871669335,39.34180699685486,15.515602747599283,worst_uncertainty_stratified_mhz
4389,510.0,8,69.03566994679889,-69.03566994679889,69.03566994679889,35.830499666655264,33.20517028014362,16.139564832051594,worst_uncertainty_stratified_mhz
4339,10.0,8,94.51269606258143,-94.51269606258143,94.51269606258143,71.03398229883364,23.47871376374779,25.897368272145588,worst_uncertainty_stratified_mhz
4114,250.0,8,88.77438929265121,-88.77438929265121,88.77438929265121,47.44105595931787,41.333333333333336,9.294408559799194,worst_uncertainty_stratified_mhz
4027,250.0,8,87.19588800412609,-87.19588800412609,87.19588800412609,49.752226620952335,37.44366138317376,6.202192028363545,worst_uncertainty_stratified_mhz
4359,510.0,8,67.12965234252198,-67.12965234252198,67.12965234252198,33.4477251081397,33.68192723438227,16.09767158826192,worst_uncertainty_stratified_mhz
4303,510.0,8,65.9617093768884,-65.9617093768884,65.9617093768884,25.545472265769025,40.416237111119365,16.062812725702923,worst_uncertainty_stratified_mhz
4443,510.0,8,62.58227356246203,-62.58227356246203,62.58227356246203,27.656558744357653,34.925714818104375,14.37953805923462,worst_uncertainty_stratified_mhz
4349,510.0,8,61.51893879588552,-61.51893879588552,61.51893879588552,23.843054967868664,37.67588382801686,15.162434101104736,worst_uncertainty_stratified_mhz
4467,510.0,8,61.32692478645821,-61.32692478645821,61.32692478645821,26.597414440228324,34.72951034622989,15.729766845703125,worst_uncertainty_stratified_mhz
4226,240.0,8,60.8216658167628,-60.8216658167628,60.8216658167628,22.144942986501068,38.67672283026173,6.873925010363261,worst_uncertainty_stratified_mhz
4648,510.0,8,59.40369286513226,-59.40369286513226,59.40369286513226,21.818973748034804,37.58471911709746,15.559542020161947,worst_uncertainty_stratified_mhz
4695,250.0,8,58.75223141386585,-58.75223141386585,58.75223141386585,15.781634231347871,42.97059718251798,4.987527887026469,worst_uncertainty_stratified_mhz
4074,510.0,8,58.16115851527937,-58.16115851527937,58.16115851527937,24.26097824699433,33.900180268285034,16.446083943049114,worst_uncertainty_stratified_mhz
4369,160.0,8,57.794488650866214,-57.794488650866214,57.794488650866214,14.823891468348236,42.97059718251798,5.813973307609558,worst_uncertainty_stratified_mhz
4591,510.0,8,57.37419544581965,-57.37419544581965,57.37419544581965,22.448480627715274,34.925714818104375,14.18944231669108,worst_uncertainty_stratified_mhz
4020,200.0,8,57.08150318890874,-57.08150318890874,57.08150318890874,19.453204145650236,37.62829904325851,5.878726840019226,worst_uncertainty_stratified_mhz
4627,235.0,8,56.60113968769541,-56.60113968769541,56.60113968769541,18.972840644436896,37.62829904325851,6.728163997332255,worst_uncertainty_stratified_mhz
4470,510.0,8,54.80706286917718,-54.80706286917718,54.80706286917718,15.741235233135866,39.06582763604131,13.77409060796102,worst_uncertainty_stratified_mhz
4433,510.0,8,54.74260591742548,-54.74260591742548,54.74260591742548,21.008350330559477,33.734255586866,16.234925746917725,worst_uncertainty_stratified_mhz
4772,505.0,8,54.439564042751414,-54.439564042751414,54.439564042751414,16.811264999492902,37.62829904325851,14.502438386281332,worst_uncertainty_stratified_mhz
4338,250.0,8,53.7896073630509,-53.7896073630509,53.7896073630509,11.172448586072088,42.61715877697881,4.835245847702026,worst_uncertainty_stratified_mhz
4041,250.0,8,53.53702309284742,-53.53702309284742,53.53702309284742,11.951435311608703,41.585587781238715,4.733041127522786,worst_uncertainty_stratified_mhz
4057,510.0,8,52.83338294394592,-52.83338294394592,52.83338294394592,15.205083900687415,37.62829904325851,14.538569609324137,worst_uncertainty_stratified_mhz
4666,535.0,8,52.139357892101295,-52.139357892101295,52.139357892101295,19.143566914732347,32.99579097736895,15.796594460805258,worst_uncertainty_stratified_mhz
4123,200.0,8,51.98617308081207,-51.98617308081207,51.98617308081207,14.357874037553566,37.62829904325851,5.654982328414917,worst_uncertainty_stratified_mhz
4193,250.0,8,51.89356697385086,-51.89356697385086,51.89356697385086,10.307979192612146,41.585587781238715,6.393221497535706,worst_uncertainty_stratified_mhz
4573,600.0,8,51.854293555191276,-51.854293555191276,51.854293555191276,18.747563792867194,33.106729762324086,17.240290482838947,worst_uncertainty_stratified_mhz
4033,200.0,8,51.57435004015791,-51.57435004015791,51.57435004015791,12.508522404116599,39.06582763604131,4.966916720072429,worst_uncertainty_stratified_mhz
4908,90.0,9,44.37230019662185,-44.37230019662185,44.37230019662185,2.704300217954502,41.667999978667346,5.69109034538269,worst_uncertainty_stratified_mhz
5560,90.0,9,43.909748586292594,-43.909748586292594,43.909748586292594,0.9391514037746146,42.97059718251798,5.136786659558614,worst_uncertainty_stratified_mhz
4948,100.0,9,44.93765211835264,-44.93765211835264,44.93765211835264,2.0074762510212736,42.930175867331364,5.380040884017944,worst_uncertainty_stratified_mhz
5075,200.0,9,185.0343010555025,-185.0343010555025,185.0343010555025,146.43774104758933,38.5965600079132,8.726390302181244,worst_uncertainty_stratified_mhz
5009,265.0,9,46.76237139263857,-46.76237139263857,46.76237139263857,3.791774210120593,42.97059718251798,7.053644180297852,worst_uncertainty_stratified_mhz
4992,265.0,9,46.51624390968035,-46.51624390968035,46.51624390968035,2.32065589458545,44.1955880150949,7.626818100611369,worst_uncertainty_stratified_mhz
5008,435.0,9,58.16130341619487,-58.16130341619487,58.16130341619487,17.644845854688658,40.51645756150621,5.137505769729614,worst_uncertainty_stratified_mhz
5138,435.0,9,54.58676800883751,-54.58676800883751,54.58676800883751,24.88828319900251,29.698484809834994,6.7048176527023315,worst_uncertainty_stratified_mhz
5417,510.0,9,69.81672810036892,-69.81672810036892,69.81672810036892,30.970163830725266,38.84656426964366,15.47232993443807,worst_uncertainty_stratified_mhz
5140,510.0,9,67.35952495487112,-67.35952495487112,67.35952495487112,35.21531863398027,32.14420632089086,13.552478551864624,worst_uncertainty_stratified_mhz
5413,250.0,9,142.14474529872703,-142.14474529872703,142.14474529872703,118.66307395938475,23.481671339342284,8.622510353724161,worst_uncertainty_stratified_mhz
5454,250.0,9,74.50814298872015,-74.50814298872015,74.50814298872015,35.6176271497367,38.89051583898345,7.58054522673289,worst_uncertainty_stratified_mhz
5502,200.0,9,74.01360203456909,-74.01360203456909,74.01360203456909,36.47658326938505,37.53701876518403,6.254377722740173,worst_uncertainty_stratified_mhz
5326,200.0,9,71.68311788020873,-71.68311788020873,71.68311788020873,33.186003991271825,38.497113888936894,6.327040076255798,worst_uncertainty_stratified_mhz
5308,200.0,9,67.70524838783216,-67.70524838783216,67.70524838783216,39.578057115170594,28.127191272661566,9.399606545766195,worst_uncertainty_stratified_mhz
5493,250.0,9,67.43059336032867,-67.43059336032867,67.43059336032867,29.893574595144646,37.53701876518403,5.490583976109822,worst_uncertainty_stratified_mhz
5097,510.0,9,65.85151639609415,-65.85151639609415,65.85151639609415,25.132970253089496,40.718546143004666,15.741453488667807,worst_uncertainty_stratified_mhz
5332,200.0,9,65.75594036783286,-65.75594036783286,65.75594036783286,28.57470256643033,37.18123780140253,6.43818614880244,worst_uncertainty_stratified_mhz
5473,200.0,9,64.28804135512715,-64.28804135512715,64.28804135512715,21.67088257814834,42.61715877697881,4.946177264054616,worst_uncertainty_stratified_mhz
5155,170.0,9,62.88280509053151,-62.88280509053151,62.88280509053151,23.8169774544902,39.06582763604131,6.06886891523997,worst_uncertainty_stratified_mhz
4968,10.0,9,61.7194394907859,-61.7194394907859,61.7194394907859,20.051439512118552,41.667999978667346,23.554457505544026,worst_uncertainty_stratified_mhz
5354,510.0,9,61.36887481651907,-61.36887481651907,61.36887481651907,26.121337471494673,35.24753734502439,15.209249496459961,worst_uncertainty_stratified_mhz
5247,510.0,9,60.31601948968071,-60.31601948968071,60.31601948968071,20.974212492825853,39.34180699685486,15.477334022521973,worst_uncertainty_stratified_mhz
5290,510.0,9,59.51610189853477,-59.51610189853477,59.51610189853477,22.166031245619305,37.35007065291547,19.880223910013836,worst_uncertainty_stratified_mhz
4893,510.0,9,59.10387110503255,-59.10387110503255,59.10387110503255,20.038043468991244,39.06582763604131,14.881134192148844,worst_uncertainty_stratified_mhz
4897,510.0,9,59.02874917301956,-59.02874917301956,59.02874917301956,16.05815199050158,42.97059718251798,16.464776198069256,worst_uncertainty_stratified_mhz
5225,510.0,9,58.53868247943208,-58.53868247943208,58.53868247943208,20.06755333330774,38.47112914612434,17.20527998606364,worst_uncertainty_stratified_mhz
5259,510.0,9,57.249384095272994,-57.249384095272994,57.249384095272994,20.73873115975597,36.51065293551702,13.574534257253012,worst_uncertainty_stratified_mhz
5244,510.0,9,56.96950190368112,-56.96950190368112,56.96950190368112,12.773913888586222,44.1955880150949,14.527423222859701,worst_uncertainty_stratified_mhz
4994,510.0,9,56.895478608446666,-56.895478608446666,56.895478608446666,23.585486780835,33.30999182761166,15.781129201253256,worst_uncertainty_stratified_mhz
5529,235.0,9,56.776870580393144,-56.776870580393144,56.776870580393144,14.786130860518933,41.99073971987421,6.029098629951477,worst_uncertainty_stratified_mhz
5554,510.0,9,56.346967668968574,-56.346967668968574,56.346967668968574,13.376370486450595,42.97059718251798,15.511574904123941,worst_uncertainty_stratified_mhz
5098,250.0,9,56.08283200984536,-56.08283200984536,56.08283200984536,18.454532966586857,37.62829904325851,5.857666492462158,worst_uncertainty_stratified_mhz
5261,250.0,9,55.878353391524314,-55.878353391524314,55.878353391524314,18.388725196219124,37.489628195305194,6.128267188866933,worst_uncertainty_stratified_mhz
5283,510.0,9,55.75403691543258,-55.75403691543258,55.75403691543258,22.07210968105031,33.68192723438227,12.936937729517618,worst_uncertainty_stratified_mhz
5233,510.0,9,55.60411807570054,-55.60411807570054,55.60411807570054,17.479687296707628,38.12443077899291,13.703443686167398,worst_uncertainty_stratified_mhz
5456,250.0,9,55.511608859005776,-55.511608859005776,55.511608859005776,18.235983817670498,37.27562504133528,4.498925805091858,worst_uncertainty_stratified_mhz
5624,90.0,10,44.26714565367608,-44.26714565367608,44.26714565367608,1.2965484711581075,42.97059718251798,5.135142246882121,worst_uncertainty_stratified_mhz
5639,90.0,10,43.62504989592316,-43.62504989592316,43.62504989592316,0.6544527134051855,42.97059718251798,5.737875302632649,worst_uncertainty_stratified_mhz
5980,100.0,10,44.28333146022349,-44.28333146022349,44.28333146022349,1.3127342777055193,42.97059718251798,4.293355067571004,worst_uncertainty_stratified_mhz
6062,200.0,10,215.88851660703764,-215.88851660703764,215.88851660703764,180.81201291708715,35.076503689950506,9.317028601964315,worst_uncertainty_stratified_mhz
5619,265.0,10,48.84707412107296,-48.84707412107296,48.84707412107296,7.591434775914606,41.25563934515835,7.954772551854451,worst_uncertainty_stratified_mhz
5981,265.0,10,48.73800793534594,-48.73800793534594,48.73800793534594,7.152420154107227,41.585587781238715,8.360185305277506,worst_uncertainty_stratified_mhz
6059,435.0,10,58.369432813646,-58.369432813646,58.369432813646,25.744885136917805,32.6245476767282,6.865496873855591,worst_uncertainty_stratified_mhz
6042,435.0,10,57.79176815702303,-57.79176815702303,57.79176815702303,21.722390563280168,36.069377593742864,5.325291554133098,worst_uncertainty_stratified_mhz
5665,510.0,10,70.71649806925649,-70.71649806925649,70.71649806925649,29.240936322340715,41.475561746915766,13.390717426935831,worst_uncertainty_stratified_mhz
5758,510.0,10,69.7433624741813,-69.7433624741813,69.7433624741813,31.72399606412362,38.01936641005768,13.507989168167114,worst_uncertainty_stratified_mhz
6263,200.0,10,178.54506683817885,-178.54506683817885,178.54506683817885,138.5641686213776,39.980898216801265,12.403608163197836,worst_uncertainty_stratified_mhz
6392,200.0,10,177.70201839186592,-177.70201839186592,177.70201839186592,135.36934123159696,42.33267716026894,9.721221288045248,worst_uncertainty_stratified_mhz
6285,250.0,10,171.47968426730625,-171.47968426730625,171.47968426730625,143.34854296249762,28.131141304808647,7.8905622363090515,worst_uncertainty_stratified_mhz
5717,200.0,10,168.24644407681603,-168.24644407681603,168.24644407681603,130.84694913073125,37.3994949460848,12.236773292223612,worst_uncertainty_stratified_mhz
6029,200.0,10,130.88965787082788,-130.88965787082788,130.88965787082788,94.61370930370636,36.2759485671215,10.215569416681925,worst_uncertainty_stratified_mhz
6024,200.0,10,116.73402268581984,-116.73402268581984,116.73402268581984,75.30369294754449,41.43032973827534,7.359749178091685,worst_uncertainty_stratified_mhz
5851,200.0,10,103.68422973687194,-103.68422973687194,103.68422973687194,74.72592637957331,28.958303357298636,11.064337253570557,worst_uncertainty_stratified_mhz
5966,250.0,10,101.06319819275967,-101.06319819275967,101.06319819275967,58.43430866673258,42.62888952602709,7.462895035743713,worst_uncertainty_stratified_mhz
6128,200.0,10,90.48512697257966,-90.48512697257966,90.48512697257966,53.636713769898115,36.84841320268155,6.455472389856975,worst_uncertainty_stratified_mhz
6360,200.0,10,90.40793806814956,-90.40793806814956,90.40793806814956,48.58024920591913,41.82768886223043,9.323218782742819,worst_uncertainty_stratified_mhz
6115,250.0,10,77.86725230646523,-77.86725230646523,77.86725230646523,34.714744976196585,43.15250733026865,5.676231900850932,worst_uncertainty_stratified_mhz
6108,250.0,10,75.90062451697997,-75.90062451697997,75.90062451697997,38.36360575179595,37.53701876518402,5.62778768936793,worst_uncertainty_stratified_mhz
5731,500.0,10,75.038552679572,-75.038552679572,75.038552679572,41.74482621012701,33.29372646944499,6.330880482991536,worst_uncertainty_stratified_mhz
5666,250.0,10,71.73287969002476,-71.73287969002476,71.73287969002476,30.788472935933854,40.9444067540909,9.420957008997599,worst_uncertainty_stratified_mhz
6217,250.0,10,71.0539582346228,-71.0539582346228,71.0539582346228,38.36179131687661,32.69216691774618,6.07466721534729,worst_uncertainty_stratified_mhz
6293,200.0,10,70.47875497855823,-70.47875497855823,70.47875497855823,33.22586545602887,37.25288952252936,6.1791015068689985,worst_uncertainty_stratified_mhz
6343,200.0,10,68.7092512751909,-68.7092512751909,68.7092512751909,26.521838723841196,42.187412551349695,8.26004179318746,worst_uncertainty_stratified_mhz
5610,200.0,10,67.6920143032858,-67.6920143032858,67.6920143032858,23.496426288190904,44.1955880150949,6.741663138071696,worst_uncertainty_stratified_mhz
6159,510.0,10,67.63405021620953,-67.63405021620953,67.63405021620953,28.291890189648257,39.342160026561274,15.442778587341309,worst_uncertainty_stratified_mhz
5762,240.0,10,67.04539631795016,-67.04539631795016,67.04539631795016,24.07479913543219,42.97059718251798,8.102059284845987,worst_uncertainty_stratified_mhz
6157,170.0,10,66.64946541501934,-66.64946541501934,66.64946541501934,29.78899275873827,36.86047265628107,7.640156348546346,worst_uncertainty_stratified_mhz
6274,250.0,10,66.53320214451767,-66.53320214451767,66.53320214451767,36.11025758690532,30.42294455761236,5.830295940240224,worst_uncertainty_stratified_mhz
6337,510.0,10,66.22694485390124,-66.22694485390124,66.22694485390124,25.531258486807147,40.695686367094105,13.665465513865152,worst_uncertainty_stratified_mhz
6238,245.0,10,65.59413920761166,-65.59413920761166,65.59413920761166,27.96584016435315,37.62829904325851,6.383977333704631,worst_uncertainty_stratified_mhz
6153,570.0,10,65.34184188784734,-65.34184188784734,65.34184188784734,27.61475170939157,37.72709017845577,14.558504501978556,worst_uncertainty_stratified_mhz
5874,250.0,10,64.98847860792792,-64.98847860792792,64.98847860792792,27.36017956466941,37.62829904325851,6.716381351153056,worst_uncertainty_stratified_mhz
6344,510.0,10,64.58389863933509,-64.58389863933509,64.58389863933509,27.303802669024662,37.28009597031043,15.759568214416504,worst_uncertainty_stratified_mhz
