candidate_id,mhz,k,badness,quality_score,uncertainty,heatmap_mc_mse,decoder_mc_rce,peak_bias_score,p99_var,peak_loc_spread_px,pred_p99_mean,selected_reason
68,200.0,3,5.632448601489496,-5.632448601489496,5.382448601489496,0.33285290195839007,0.12148308510630641,0.0,2.393689541093636,42.79219408957666,6.7614905834198,worst_uncertainty_stratified_mhz
216,200.0,3,4.960338617924487,-4.960338617924487,4.710338617924487,0.09189092422856686,0.0628794529226445,0.0,0.5208062178527362,44.1076453123492,5.222779184579849,worst_uncertainty_stratified_mhz
152,200.0,3,4.827839904014377,-4.827839904014377,4.577839904014377,0.04754734068857975,0.09599490609384755,0.0,0.40783228783941183,42.79219408957666,5.578947424888611,worst_uncertainty_stratified_mhz
592,200.0,3,4.778009226905673,-4.778009226905673,4.528009226905673,0.053953366062580305,0.023921052193051986,0.0,0.16880144454559964,44.1955880150949,4.65189716219902,worst_uncertainty_stratified_mhz
337,200.0,3,4.67832390185184,-4.67832390185184,4.42832390185184,0.28030571477691074,0.046161706275759405,0.0,0.27323476051844864,41.933727475625155,5.184953689575195,worst_uncertainty_stratified_mhz
949,200.0,3,4.515381415022181,-4.515381415022181,4.265381415022181,0.05113758219838239,0.07532697915852879,0.0,0.23883570715628366,40.56014053230092,6.257358551025391,worst_uncertainty_stratified_mhz
18,200.0,3,4.492663045538282,-4.492663045538282,4.242663045538282,0.07653498057840297,0.3381321323546825,0.0,2.7379277742917765,27.580563808595358,7.640024781227112,worst_uncertainty_stratified_mhz
954,230.0,3,5.0726253858916674,-5.0726253858916674,4.8226253858916674,0.2512334696195674,0.1728521562965661,0.0,1.2494516586437925,40.632307035165994,6.002247214317322,worst_uncertainty_stratified_mhz
1135,230.0,3,4.759964044956315,-4.759964044956315,4.509964044956315,0.14018231168776443,0.10099270345446744,0.0,0.7640438817788002,40.56014053230092,5.61722856760025,worst_uncertainty_stratified_mhz
846,230.0,3,4.736141761308631,-4.736141761308631,4.486141761308631,0.04138177658791401,0.07343257404136146,0.0,0.4922134529631279,41.933727475625155,4.9815434217453,worst_uncertainty_stratified_mhz
1589,230.0,3,4.6313991809440855,-4.6313991809440855,4.3813991809440855,0.2138607457240106,0.08376802585546711,0.0,0.39728929203795005,40.632307035165994,6.291843235492706,worst_uncertainty_stratified_mhz
170,230.0,3,4.512312746549307,-4.512312746549307,4.262312746549307,0.06197520540689635,0.01719078107289296,0.0,0.07902864578779312,41.933727475625155,3.8442878425121307,worst_uncertainty_stratified_mhz
145,230.0,3,4.5104929887276075,-4.5104929887276075,4.2604929887276075,0.0869028215541112,0.10301166751455883,0.0,0.5909462343400236,38.77418600048233,5.392958045005798,worst_uncertainty_stratified_mhz
153,230.0,3,4.486351804783618,-4.486351804783618,4.236351804783618,0.037989478364019565,0.05131410507971854,0.0,0.058547645417430516,41.293916016769344,3.9157909750938416,worst_uncertainty_stratified_mhz
904,250.0,3,772.8137844602702,-772.8137844602702,772.5637844602702,0.00659897368240616,0.008807920894154941,640.772568920811,0.03645343737222273,36.09081427454914,2.0107519924640656,worst_uncertainty_stratified_mhz
