mhz,k,sample,label,mae_ohm,rmse_ohm,median_abs_diff_ohm,p95_abs_diff_ohm,max_abs_diff_ohm,nrmse_ohm,mape_pct,real_max_ohm,gen_max_ohm,real_p95_ohm,gen_p95_ohm,real_mean_ohm,gen_mean_ohm,max_ratio,mean_ratio,pearson_r,spearman_rho,pattern_mae,pattern_rmse,peak_loc_err_px,peak_real_ohm,peak_gen_ohm
120.0,10,0,sample_0,0.15686754951980061,0.34959623568260406,0.0,1.041029746585999,1.3179783553306152,0.08231421123980688,9.551119313841452,4.770379951366053,5.495899200439453,2.5273495785946962,3.2706722974777214,1.2762230653683428,1.5215687197057794,1.152088357000922,1.1922435513000427,0.9470559967854681,0.95245318237738,0.02091839606653215,0.048444647845451744,0.0,4.770379951366053,5.495899200439453
120.0,11,0,sample_0,0.036718499223193195,0.11600272950590869,0.0,0.3572579126110518,0.5851097664437841,0.029354917956541993,1.93654704711267,4.480445634857436,4.783669471740723,2.3081703267151763,2.5708490729331968,1.2028864472202956,1.337828626617407,1.0676771601744777,1.1121819767019108,0.9862509402894853,0.9747915358071835,0.003543087886619576,0.015210651503766033,0.0,4.480445634857436,4.783669471740723
120.0,12,0,sample_0,0.3250413406541379,0.5416384708053271,0.0,1.4130272162284256,1.6576681600024212,0.13494541629624568,24.688101802631667,4.497998621459772,5.81009578704834,2.158228981975135,3.408639407157897,1.1229928994882015,1.5025433942085102,1.2917068847750652,1.3379812061975522,0.9299102536072721,0.9089153786543595,0.02916066482833128,0.05790140525957316,0.0,4.497998621459772,5.81009578704834
120.0,13,0,sample_0,0.2517396954260491,0.47765305902277694,0.0,1.317507849601202,1.553552810695506,0.1148817664776943,18.530631929212916,4.659445833409336,5.906120300292969,2.236906928862778,3.4695597410202015,1.091297204378272,1.4427900305647394,1.2675585276568042,1.3220871681667306,0.9478341882203443,0.902717342457371,0.020989569053282343,0.04923848919244017,0.0,4.659445833409336,5.906120300292969
120.0,14,0,sample_0,0.051883022997877296,0.13154467234779096,0.0,0.32686508207044945,0.7214328045085323,0.034080867467692684,2.9992115569872015,4.33676455265595,4.700973987579346,2.1080911483958484,2.216862201690673,1.0669869570759427,1.109696007969774,1.0839818326545636,1.0400277160002729,0.9498266185894847,0.9361107252361438,0.013775339403922678,0.03768254088932596,0.0,4.33676455265595,4.700973987579346
120.0,15,0,sample_0,0.12097611422316538,0.2643680678209423,0.0,0.7290607616500399,0.9380471948858782,0.06748094592124144,7.973513592836408,4.401558530857768,4.904417991638184,2.2055893901912977,2.757978463172911,1.0753568648747507,1.2596712576828915,1.1142457739128189,1.1713983504718763,0.970148698460824,0.9622528776622924,0.013960654750816108,0.03903056593621886,63.0,4.401558530857768,4.904417991638184
120.0,16,0,sample_0,0.020560873534320366,0.07643121316393744,0.0,0.2652474178416231,0.43271117256436786,0.01895155752832527,1.3669562392369938,4.539469762480621,4.264456272125244,2.1997165648620216,2.1488609075546266,1.0617576577141898,1.0885893182529436,0.9394172657281686,1.0252709837728116,0.9720863073933537,0.9113485346602489,0.00827477548944603,0.023419404147279173,0.0,4.539469762480621,4.264456272125244
120.0,17,0,sample_0,0.004421118572605359,0.036177121305847035,0.0,0.0,0.4019821233363703,0.009438562056653086,0.2234997940346129,4.306064542508835,4.239212512969971,2.159454265638288,2.271578192710876,1.084888368394476,1.141563790626737,0.9844749123291323,1.0522407870554782,0.9871396851920011,0.9806745968754026,0.0033353776717773872,0.014659767584320442,0.0,4.306064542508835,4.239212512969971
270.0,7,0,sample_0,0.9712415204466056,1.4524111458031008,0.6600582493853745,3.035871286192236,14.2565270738689,0.1758225317009146,99.63866000921958,8.439459284836726,21.232513427734375,4.016678603532093,6.017168235778807,1.7358733205505976,2.3635128262715464,2.5158618237406603,1.361569878568022,0.6955936694108176,0.6629467537672594,0.09885635410479124,0.1444394833925875,88.3911760301898,8.439459284836726,21.232513427734375
270.0,8,0,sample_0,0.8442881367865256,1.397557276323296,0.3861622840947865,3.3765632408969575,11.231135668062961,0.0953251310926856,42.13884152507713,14.78820705343811,23.417757034301758,8.64328639920702,8.485038995742796,2.7592628869544087,2.914845634937842,1.5835426803046664,1.0563856197678796,0.8532596761469707,0.870570661094095,0.06767811494783427,0.12198789183312983,62.0,14.78820705343811,23.417757034301758
