candidate_id,mhz,k,badness,quality_score,uncertainty,heatmap_mc_mse,p99_var,peak_loc_spread_px,pred_p99_mean,selected_reason
2785,270.0,4,0.08413664324024298,-0.08413664324024298,0.08413664324024298,0.08413664324024298,0.17266726771132804,23.47871376374779,4.506056785583496,worst_uncertainty_stratified_mhz
1899,270.0,4,0.07867133553505189,-0.07867133553505189,0.07867133553505189,0.07867133553505189,0.07523595474107324,23.10603576749783,3.6434287230173745,worst_uncertainty_stratified_mhz
2634,280.0,4,0.10640849805131015,-0.10640849805131015,0.10640849805131015,0.10640849805131015,0.15164248122977933,31.0,3.7756383816401162,worst_uncertainty_stratified_mhz
2874,280.0,4,0.0953776130543768,-0.0953776130543768,0.0953776130543768,0.0953776130543768,0.09183528710572215,23.10603576749783,3.518702427546183,worst_uncertainty_stratified_mhz
2972,280.0,4,0.09461553769325631,-0.09461553769325631,0.09461553769325631,0.09461553769325631,0.21935640140460286,42.97059718251798,2.4340806206067405,worst_uncertainty_stratified_mhz
2384,280.0,4,0.09087116691170385,-0.09087116691170385,0.09087116691170385,0.09087116691170385,0.4928343999274682,0.0,3.3293020327885947,worst_uncertainty_stratified_mhz
1843,280.0,4,0.0878173033829383,-0.0878173033829383,0.0878173033829383,0.0878173033829383,0.4318248561486134,0.0,3.2615405321121216,worst_uncertainty_stratified_mhz
2609,280.0,4,0.0871316363780368,-0.0871316363780368,0.0871316363780368,0.0871316363780368,0.19463975667085107,0.0,3.9218430121739707,worst_uncertainty_stratified_mhz
2218,280.0,4,0.06910420678276827,-0.06910420678276827,0.06910420678276827,0.06910420678276827,0.4798807627347214,44.1955880150949,3.7590022484461465,worst_uncertainty_stratified_mhz
2628,300.0,4,0.11398555536234604,-0.11398555536234604,0.11398555536234604,0.11398555536234604,0.33357469607404594,32.941446369109066,3.581879814465841,worst_uncertainty_stratified_mhz
2289,300.0,4,0.06713424588136144,-0.06713424588136144,0.06713424588136144,0.06713424588136144,0.022245444844153264,29.227080289043965,2.4978776375452676,worst_uncertainty_stratified_mhz
2435,300.0,4,0.06096499228774047,-0.06096499228774047,0.06096499228774047,0.06096499228774047,0.2641041807103508,29.989349961463173,2.6223813692728677,worst_uncertainty_stratified_mhz
1723,300.0,4,0.05911007288391822,-0.05911007288391822,0.05911007288391822,0.05911007288391822,0.36309082816158406,24.166666666666668,2.256508708000183,worst_uncertainty_stratified_mhz
2606,300.0,4,0.05593304390646175,-0.05593304390646175,0.05593304390646175,0.05593304390646175,0.38214336802088966,22.326491489309785,2.022369662920634,worst_uncertainty_stratified_mhz
1611,300.0,4,0.04938349577421667,-0.04938349577421667,0.04938349577421667,0.04938349577421667,0.38370361602912184,0.0,3.9864023129145303,worst_uncertainty_stratified_mhz
