epoch,train_sec,val_sec,total_sec,val_ran,train_loss,val_loss
187,33.03,0.00,33.03,0,5.287915,
191,32.40,0.00,32.40,0,5.034723,
188,32.90,0.00,32.90,0,5.192437,
192,32.69,0.00,32.69,0,5.079981,
189,32.99,0.00,32.99,0,5.212880,
193,32.55,0.00,32.55,0,5.079592,
190,32.99,0.00,32.99,0,5.173985,
194,32.34,0.00,32.34,0,5.095122,
191,33.03,0.00,33.03,0,5.150444,
195,32.62,0.00,32.62,0,5.118239,
192,32.92,0.00,32.92,0,5.155630,
196,31.83,0.00,31.83,0,5.080436,
193,32.82,0.00,32.82,0,5.138584,
197,32.15,0.00,32.15,0,5.032055,
194,32.61,0.00,32.61,0,5.181662,
198,32.63,0.00,32.63,0,5.020225,
195,32.77,0.00,32.77,0,5.191867,
199,32.75,0.00,32.75,0,5.051647,
196,33.07,0.00,33.07,0,5.173843,
197,30.29,0.00,30.29,0,5.099201,
200,32.92,22.78,55.70,1,5.020958,2.9043
198,30.86,0.00,30.86,0,5.086250,
201,32.21,0.00,32.21,0,5.005473,
199,32.60,0.00,32.60,0,5.073476,
202,32.20,0.00,32.20,0,5.084632,
203,30.73,0.00,30.73,0,5.023936,
200,32.75,23.00,55.75,1,5.125773,2.9493
204,30.19,0.00,30.19,0,5.046210,
201,33.15,0.00,33.15,0,5.162903,
205,32.10,0.00,32.10,0,4.982696,
202,32.73,0.00,32.73,0,5.099853,
206,31.87,0.00,31.87,0,5.005262,
203,32.62,0.00,32.62,0,5.113537,
207,32.47,0.00,32.47,0,5.029978,
204,32.61,0.00,32.61,0,5.127165,
208,32.30,0.00,32.30,0,5.012843,
205,32.38,0.00,32.38,0,5.110219,
209,32.45,0.00,32.45,0,4.976889,
206,32.48,0.00,32.48,0,5.098208,
210,32.29,0.00,32.29,0,4.985731,
207,32.85,0.00,32.85,0,5.096147,
211,32.43,0.00,32.43,0,4.999932,
208,32.53,0.00,32.53,0,5.098122,
212,32.41,0.00,32.41,0,4.970477,
209,32.75,0.00,32.75,0,5.054192,
213,32.65,0.00,32.65,0,4.967696,
210,32.86,0.00,32.86,0,5.086195,
214,32.49,0.00,32.49,0,4.913016,
211,32.62,0.00,32.62,0,4.995965,
215,32.23,0.00,32.23,0,4.978550,
212,32.87,0.00,32.87,0,5.031074,
216,31.97,0.00,31.97,0,4.916032,
213,32.78,0.00,32.78,0,5.017510,
217,32.16,0.00,32.16,0,4.956426,
214,32.81,0.00,32.81,0,4.958763,
218,32.55,0.00,32.55,0,4.915854,
215,32.65,0.00,32.65,0,5.041524,
219,32.55,0.00,32.55,0,4.920421,
216,32.79,0.00,32.79,0,5.009214,
220,32.63,0.00,32.63,0,4.833570,
217,32.53,0.00,32.53,0,4.991194,
221,32.40,0.00,32.40,0,4.897599,
218,32.63,0.00,32.63,0,4.987054,
222,32.12,0.00,32.12,0,4.882559,
219,32.60,0.00,32.60,0,4.964113,
223,32.48,0.00,32.48,0,4.849416,
