mhz,k,sample,label,mae_ohm,rmse_ohm,median_abs_diff_ohm,p95_abs_diff_ohm,max_abs_diff_ohm,nrmse_ohm,mape_pct,real_max_ohm,gen_max_ohm,real_p95_ohm,gen_p95_ohm,real_mean_ohm,gen_mean_ohm,max_ratio,mean_ratio,pearson_r,spearman_rho,pattern_mae,pattern_rmse,peak_loc_err_px,peak_real_ohm,peak_gen_ohm
10.0,14,0,sample_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35721468165710457,0.1903766393661499,0.164046024423057,0.15726470947265625,0.07831704808642767,0.08487980758949315,0.532947409896481,1.0837973297438774,0.8415016849714704,0.8152562170817677,0.1416564287071458,0.21147273990948526,63.0,0.35721468165710457,0.1903766393661499
10.0,15,0,sample_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32528602412968155,0.1861501932144165,0.1466476052502539,0.12026428580284117,0.07393882933013614,0.06581115062698062,0.5722661885412087,0.8900756371612876,0.9515666396227039,0.901261062970509,0.04994418536374622,0.08150669082285397,0.0,0.32528602412968155,0.1861501932144165
10.0,16,0,sample_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31696260028268775,0.18089747428894043,0.14958807635753887,0.11442463397979728,0.07629969130839304,0.06287382529193149,0.5707218268893691,0.8240377413560428,0.9396614275151425,0.9214862427773787,0.05134218175772677,0.0822484734348313,63.0,0.31696260028268775,0.18089747428894043
10.0,17,0,sample_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33109067881867027,0.19229674339294434,0.15449352531882027,0.1187552452087402,0.07646387524573892,0.06353213295931028,0.5807978167161276,0.8308777544315048,0.895246979155095,0.8574383285315024,0.05983087907327208,0.09114476035745865,63.0,0.33109067881867027,0.19229674339294434
10.0,18,0,sample_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3426174689314525,0.18522202968597412,0.15365629991740548,0.10834452509880062,0.07445050509923552,0.06052944078034177,0.5406088319537248,0.8130158512646988,0.8692457978988525,0.7695930133755775,0.04642406957198716,0.0781331507975499,63.0,0.3426174689314525,0.18522202968597412
10.0,19,0,sample_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3331816680947668,0.197273850440979,0.1431476003399575,0.1261723637580871,0.07170578604018372,0.06623185587512863,0.5920909501685683,0.9236612487312039,0.9560044308786945,0.8890921155333154,0.05081673249078364,0.0820738511382218,0.0,0.3331816680947668,0.197273850440979
10.0,20,0,sample_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28471052939987374,0.17319262027740479,0.14233649055919062,0.10051280856132505,0.07192482129861434,0.05900046298831771,0.6083112579027841,0.8203073976835084,0.8436122660199885,0.7736662522466404,0.050762225934000954,0.07605133483552841,0.0,0.28471052939987374,0.17319262027740479
70.0,2,0,sample_0,0.8151267780167519,1.038857093738944,0.8624289913195502,1.7422002450573808,2.194720995613017,0.24892343154204657,31.840724476222803,4.777321595828383,2.7518434524536133,3.493432377918644,2.454905962944031,2.276137378085193,1.502582480405872,0.5760222328043726,0.6601457780504989,0.367361088117037,0.3968607708017313,0.22691549602459019,0.2593871832991816,88.3911760301898,4.777321595828383,2.7518434524536133
70.0,3,0,sample_0,0.1719190128780456,0.2852830365690239,0.0,0.5985986845957835,0.8103241453388379,0.0974334390952248,13.966814033028319,3.4130265082694677,2.7518434524536133,2.108005337638939,2.3398109197616574,1.2538104220367912,1.434735714764028,0.8062766127910623,1.144300357970647,0.8728679478439367,0.8029170132165533,0.13080853172832313,0.16004479212697212,9.0,3.4130265082694677,2.7518434524536133
70.0,4,0,sample_0,0.05328918732704669,0.131567733173067,0.0,0.3121747223002843,0.9210983828843053,0.051068415326569,4.4245484838475395,2.9033350066483434,1.982236623764038,1.5555415057253923,1.4260767459869383,0.9081823640756055,0.850631012296899,0.6827447122791261,0.9366301812772094,0.8542929667046086,0.8308961822073571,0.07181985687840524,0.10394394598375582,0.0,2.9033350066483434,1.982236623764038
