epoch,train_sec,val_sec,total_sec,val_ran,train_loss,val_loss
201,65.55,44.73,110.28,1,441.490692,489.1803
204,65.00,43.75,108.75,1,423.983124,489.2620
202,64.75,43.69,108.44,1,445.000763,489.1898
205,65.34,44.08,109.42,1,448.045227,489.2300
203,65.66,43.90,109.56,1,441.968445,489.1884
206,64.70,43.45,108.15,1,461.128021,489.2278
204,64.71,43.72,108.43,1,434.657104,489.1720
207,65.92,43.77,109.69,1,471.717651,489.2493
205,65.12,43.79,108.91,1,432.867004,489.1554
208,65.32,43.36,108.67,1,434.785126,489.2250
206,65.57,43.94,109.51,1,433.775452,489.1780
209,64.88,43.62,108.50,1,431.898834,489.2140
207,65.21,43.79,109.00,1,436.894501,489.1552
210,65.23,43.95,109.18,1,447.981689,489.2173
208,65.05,43.69,108.74,1,446.821930,489.1548
211,65.31,43.63,108.94,1,426.398682,489.2189
209,64.87,43.99,108.86,1,458.779114,489.1570
212,64.80,43.50,108.30,1,436.648407,489.2132
210,64.98,43.86,108.83,1,453.541626,489.1639
213,65.44,44.14,109.58,1,446.648804,489.2221
211,65.00,44.11,109.11,1,445.255005,489.1661
214,65.14,44.10,109.23,1,449.948761,489.2058
212,65.32,43.63,108.96,1,435.556885,489.1418
215,66.43,44.16,110.59,1,438.451782,489.2252
213,66.27,43.89,110.16,1,430.176636,489.1681
216,67.00,43.79,110.79,1,446.674927,489.1941
214,67.03,43.81,110.84,1,436.494110,489.1412
217,65.83,43.68,109.51,1,439.011169,489.2035
215,66.14,43.34,109.48,1,444.256775,489.1455
218,66.09,44.00,110.10,1,437.085785,489.1884
216,65.38,43.93,109.32,1,449.550049,489.1694
219,65.51,43.91,109.42,1,453.012268,489.1831
217,65.24,43.94,109.18,1,433.816254,489.1250
220,64.92,43.66,108.57,1,431.965942,489.2157
218,65.21,44.08,109.29,1,443.984589,489.1337
221,65.66,43.63,109.28,1,437.521698,489.1900
219,65.24,43.19,108.43,1,427.857086,489.1606
222,66.16,43.38,109.54,1,429.780701,489.1769
220,65.22,43.11,108.33,1,443.477509,489.1288
223,65.67,43.18,108.84,1,442.309998,489.2053
221,65.23,42.86,108.10,1,437.483582,489.1242
224,66.05,42.71,108.76,1,444.506653,489.1952
222,65.64,43.42,109.05,1,439.188354,489.1186
225,64.67,44.94,109.61,1,443.078094,489.1862
223,64.89,37.81,102.71,1,454.397400,489.1292
224,59.15,45.12,104.27,1,436.570862,489.1292
226,64.37,44.75,109.12,1,454.218658,489.1835
225,64.15,46.83,110.99,1,455.076935,489.1118
227,64.23,35.93,100.15,1,433.110077,489.1732
228,62.06,43.86,105.91,1,440.667358,489.1797
226,65.51,43.70,109.21,1,444.354767,489.1237
229,65.77,43.54,109.31,1,457.241486,489.1721
227,65.45,43.45,108.90,1,446.528198,489.1008
230,65.53,43.35,108.88,1,433.411316,489.1888
228,65.70,43.43,109.13,1,430.615936,489.1001
231,65.86,43.73,109.59,1,458.056854,489.1670
229,65.43,43.57,109.00,1,453.193176,489.1123
232,65.03,43.52,108.55,1,438.991486,489.1756
230,65.26,42.98,108.24,1,441.401855,489.1144
233,66.16,42.92,109.07,1,433.069611,489.1645
231,65.43,43.09,108.52,1,450.205994,489.0923
234,65.84,43.63,109.47,1,441.678284,489.1596
232,66.18,44.00,110.18,1,461.897583,489.1152
235,66.26,43.55,109.82,1,443.026489,489.1569
233,66.06,43.84,109.91,1,449.749054,489.1229
236,65.74,43.41,109.16,1,435.203583,489.1761
234,64.73,43.30,108.03,1,441.424072,489.0840
237,65.46,43.55,109.01,1,439.499664,489.1597
235,65.29,43.49,108.78,1,451.112549,489.0818
238,65.49,42.84,108.34,1,450.151184,489.1372
236,65.35,43.29,108.64,1,443.836853,489.1010
239,65.45,43.29,108.74,1,427.496857,489.1580
237,65.44,43.22,108.66,1,449.744812,489.0792
240,65.84,43.64,109.48,1,444.969513,489.1675
238,65.91,43.52,109.43,1,443.869385,489.0916
241,65.63,43.36,108.99,1,431.842712,489.1624
239,65.72,43.86,109.58,1,427.853363,489.0827
242,66.19,43.78,109.97,1,441.387970,489.1301
240,66.13,43.76,109.89,1,445.770081,489.0795
243,66.15,43.60,109.75,1,432.707550,489.1539
241,65.91,43.81,109.72,1,440.042816,489.0916
244,65.97,43.39,109.37,1,431.025635,489.1496
242,65.93,43.50,109.43,1,457.516235,489.0747
245,66.15,43.24,109.39,1,431.378571,489.1415
243,65.56,43.54,109.10,1,449.685913,489.0658
246,65.85,43.63,109.48,1,437.731689,489.1492
244,65.71,43.67,109.38,1,445.666962,489.0740
247,65.49,43.49,108.99,1,439.082428,489.1228
245,65.88,43.47,109.35,1,440.296539,489.0613
248,65.89,43.68,109.57,1,430.412567,489.1208
246,66.09,43.37,109.46,1,435.058594,489.0688
249,65.99,43.97,109.96,1,447.020325,489.1065
247,65.30,42.96,108.26,1,437.784668,489.0503
250,65.95,45.72,111.67,1,454.520630,489.1266
248,65.55,38.70,104.26,1,431.624268,489.0558
249,59.33,45.77,105.10,1,458.150452,489.0470
251,64.59,45.20,109.79,1,440.055359,489.1248
250,65.95,47.80,113.75,1,445.061249,489.0418
252,64.77,36.23,101.00,1,443.592957,489.1087
253,62.58,44.23,106.81,1,453.573517,489.1241
251,65.56,43.55,109.11,1,449.808899,489.0538
254,65.35,43.50,108.85,1,453.161163,489.1149
252,64.89,43.41,108.30,1,434.842499,489.0424
255,65.34,43.52,108.85,1,430.528442,489.1133
253,65.46,43.26,108.71,1,436.657959,489.0469
256,66.17,43.74,109.90,1,444.633514,489.1238
254,65.70,43.44,109.14,1,452.812195,489.0428
257,65.50,43.44,108.95,1,459.405212,489.0888
255,65.50,43.57,109.07,1,446.491486,489.0314
258,65.62,42.87,108.49,1,438.531921,489.1088
256,65.71,43.39,109.09,1,447.935913,489.0209
259,64.52,43.23,107.75,1,436.162354,489.0999
257,65.18,43.54,108.72,1,446.840149,489.0542
260,65.32,43.20,108.52,1,440.140930,489.1000
258,65.20,43.81,109.01,1,443.761566,489.0208
261,65.46,43.59,109.05,1,418.804962,489.0922
259,65.70,44.64,110.34,1,451.859680,489.0206
262,65.60,44.12,109.72,1,434.759277,489.0828
260,64.95,43.42,108.37,1,442.866180,489.0364
263,65.84,43.81,109.65,1,429.997894,489.0899
261,65.32,43.80,109.11,1,453.588501,489.0188
264,65.54,43.79,109.33,1,439.609894,489.0829
262,65.11,43.79,108.90,1,452.728668,489.0012
265,66.40,43.52,109.92,1,445.824982,489.0666
263,65.89,43.19,109.08,1,451.038513,489.0056
266,65.73,43.37,109.10,1,453.040161,489.0895
264,65.27,42.84,108.12,1,438.288574,488.9992
267,65.60,42.82,108.42,1,444.578888,489.0792
265,65.80,43.42,109.22,1,441.529388,488.9972
268,65.77,43.60,109.37,1,435.792786,489.0914
266,65.56,43.11,108.67,1,453.354736,488.9948
269,66.60,43.69,110.29,1,455.029846,489.0881
267,65.90,43.92,109.82,1,449.431458,489.0112
270,66.39,43.42,109.81,1,431.037018,489.0964
268,65.99,43.26,109.24,1,445.575928,489.0000
271,65.79,43.01,108.80,1,439.636261,489.1161
269,65.66,43.23,108.89,1,440.749390,488.9934
272,65.73,42.86,108.59,1,432.895752,489.0683
270,66.18,43.07,109.25,1,439.322510,488.9966
273,66.50,43.37,109.87,1,449.622162,489.0693
271,65.49,42.79,108.28,1,439.964844,489.0226
274,66.27,43.21,109.48,1,424.128754,489.0722
272,65.71,43.16,108.86,1,440.841553,488.9966
275,67.84,45.04,112.88,1,436.542236,489.0712
273,67.48,39.40,106.88,1,449.770630,488.9805
274,59.59,45.25,104.84,1,440.086090,488.9823
276,64.15,46.24,110.39,1,447.017273,489.0918
275,63.19,47.50,110.68,1,444.665283,488.9749
277,63.60,35.85,99.45,1,456.648895,489.0677
278,62.76,43.21,105.97,1,437.005859,489.0644
276,65.51,43.05,108.56,1,436.399689,488.9820
279,65.49,43.09,108.58,1,463.373840,489.0671
